filepath,label
inme\var_iskemi/PNG\11275.png,1
inme\var_iskemi/PNG\16409.png,1
inme\yok\16189.png,0
inme\yok\16423.png,0
inme\var_iskemi/PNG\16043.png,1
inme\yok\14400.png,0
inme\yok\14664.png,0
inme\yok\13185.png,0
inme\var_kanama/PNG\16479.png,1
inme\yok\13659.png,0
inme\var_iskemi/PNG\10077.png,1
inme\yok\14523.png,0
inme\yok\15309.png,0
inme\yok\10339.png,0
inme\yok\15561.png,0
inme\yok\11917.png,0
inme\yok\11786.png,0
inme\yok\13757.png,0
inme\yok\13401.png,0
inme\var_iskemi/PNG\10992.png,1
inme\yok\16084.png,0
inme\yok\12734.png,0
inme\yok\10994.png,0
inme\yok\13382.png,0
inme\yok\15887.png,0
inme\var_iskemi/PNG\16016.png,1
inme\yok\11519.png,0
inme\yok\13034.png,0
inme\yok\16977.png,0
inme\var_iskemi/PNG\12125.png,1
inme\yok\12908.png,0
inme\yok\10366.png,0
inme\var_kanama/PNG\11248.png,1
inme\yok\13508.png,0
inme\yok\16778.png,0
inme\yok\16286.png,0
inme\var_kanama/PNG\15871.png,1
inme\yok\15052.png,0
inme\yok\15773.png,0
inme\yok\14842.png,0
inme\yok\16406.png,0
inme\yok\15111.png,0
inme\yok\16865.png,0
inme\yok\13208.png,0
inme\yok\14519.png,0
inme\yok\16617.png,0
inme\yok\12867.png,0
inme\yok\12397.png,0
inme\var_kanama/PNG\14852.png,1
inme\yok\10217.png,0
inme\var_iskemi/PNG\10248.png,1
inme\yok\10744.png,0
inme\var_kanama/PNG\14851.png,1
inme\yok\11236.png,0
inme\yok\12646.png,0
inme\var_kanama/PNG\10150.png,1
inme\yok\14375.png,0
inme\yok\14500.png,0
inme\yok\11409.png,0
inme\var_kanama/PNG\15292.png,1
inme\yok\14937.png,0
inme\yok\12809.png,0
inme\var_iskemi/PNG\12621.png,1
inme\yok\16554.png,0
inme\yok\17030.png,0
inme\yok\11297.png,0
inme\yok\13086.png,0
inme\yok\12849.png,0
inme\yok\16421.png,0
inme\yok\13097.png,0
inme\yok\14701.png,0
inme\var_iskemi/PNG\16086.png,1
inme\yok\16177.png,0
inme\var_kanama/PNG\17028.png,1
inme\var_kanama/PNG\13493.png,1
inme\var_iskemi/PNG\12019.png,1
inme\yok\14573.png,0
inme\yok\11705.png,0
inme\yok\10256.png,0
inme\yok\16336.png,0
inme\yok\10370.png,0
inme\yok\13733.png,0
inme\yok\12998.png,0
inme\yok\12895.png,0
inme\var_iskemi/PNG\16232.png,1
inme\var_kanama/PNG\13132.png,1
inme\yok\16855.png,0
inme\yok\13781.png,0
inme\var_kanama/PNG\10712.png,1
inme\yok\13406.png,0
inme\yok\12648.png,0
inme\yok\14316.png,0
inme\yok\13198.png,0
inme\yok\13380.png,0
inme\yok\11796.png,0
inme\yok\14493.png,0
inme\yok\11927.png,0
inme\var_iskemi/PNG\11580.png,1
inme\yok\12625.png,0
inme\yok\11071.png,0
inme\yok\14871.png,0
inme\yok\10916.png,0
inme\yok\15102.png,0
inme\var_iskemi/PNG\12193.png,1
inme\yok\11712.png,0
inme\yok\15616.png,0
inme\yok\15344.png,0
inme\yok\16584.png,0
inme\yok\12825.png,0
inme\var_iskemi/PNG\12490.png,1
inme\yok\13418.png,0
inme\yok\14498.png,0
inme\var_iskemi/PNG\13151.png,1
inme\var_kanama/PNG\10253.png,1
inme\var_kanama/PNG\10870.png,1
inme\yok\13212.png,0
inme\yok\13813.png,0
inme\var_kanama/PNG\14053.png,1
inme\yok\16739.png,0
inme\yok\10056.png,0
inme\var_kanama/PNG\12443.png,1
inme\yok\12964.png,0
inme\var_kanama/PNG\13270.png,1
inme\yok\11690.png,0
inme\yok\13928.png,0
inme\var_kanama/PNG\14877.png,1
inme\var_iskemi/PNG\14868.png,1
inme\yok\15789.png,0
inme\var_iskemi/PNG\14416.png,1
inme\var_iskemi/PNG\11933.png,1
inme\yok\12431.png,0
inme\yok\11940.png,0
inme\yok\15333.png,0
inme\var_iskemi/PNG\12206.png,1
inme\var_kanama/PNG\10830.png,1
inme\yok\12360.png,0
inme\var_iskemi/PNG\15467.png,1
inme\var_kanama/PNG\15392.png,1
inme\yok\15605.png,0
inme\var_kanama/PNG\11415.png,1
inme\var_kanama/PNG\12604.png,1
inme\yok\16583.png,0
inme\yok\16706.png,0
inme\yok\17022.png,0
inme\var_iskemi/PNG\11624.png,1
inme\yok\12562.png,0
inme\yok\12421.png,0
inme\yok\12504.png,0
inme\yok\12570.png,0
inme\yok\15768.png,0
inme\yok\15281.png,0
inme\yok\16410.png,0
inme\yok\14488.png,0
inme\var_iskemi/PNG\14296.png,1
inme\var_iskemi/PNG\15635.png,1
inme\yok\13262.png,0
inme\yok\13976.png,0
inme\var_iskemi/PNG\14673.png,1
inme\var_iskemi/PNG\14174.png,1
inme\yok\13839.png,0
inme\yok\10361.png,0
inme\yok\10423.png,0
inme\var_iskemi/PNG\16652.png,1
inme\yok\13851.png,0
inme\yok\11713.png,0
inme\var_iskemi/PNG\15231.png,1
inme\var_kanama/PNG\15661.png,1
inme\yok\11549.png,0
inme\var_iskemi/PNG\15686.png,1
inme\var_iskemi/PNG\10963.png,1
inme\yok\13432.png,0
inme\yok\16773.png,0
inme\yok\12072.png,0
inme\yok\10834.png,0
inme\yok\11647.png,0
inme\var_iskemi/PNG\15306.png,1
inme\yok\12436.png,0
inme\yok\15369.png,0
inme\var_iskemi/PNG\10351.png,1
inme\var_iskemi/PNG\11224.png,1
inme\var_iskemi/PNG\14610.png,1
inme\yok\12088.png,0
inme\yok\12148.png,0
inme\yok\12101.png,0
inme\yok\10580.png,0
inme\var_iskemi/PNG\12081.png,1
inme\var_iskemi/PNG\16561.png,1
inme\var_iskemi/PNG\12919.png,1
inme\yok\10614.png,0
inme\yok\16099.png,0
inme\var_kanama/PNG\10595.png,1
inme\var_kanama/PNG\13335.png,1
inme\yok\13139.png,0
inme\var_kanama/PNG\15444.png,1
inme\yok\15389.png,0
inme\var_kanama/PNG\14312.png,1
inme\yok\13701.png,0
inme\var_iskemi/PNG\10846.png,1
inme\yok\13844.png,0
inme\yok\10616.png,0
inme\var_kanama/PNG\10783.png,1
inme\var_kanama/PNG\12315.png,1
inme\yok\12022.png,0
inme\var_iskemi/PNG\11300.png,1
inme\yok\16135.png,0
inme\yok\14854.png,0
inme\yok\11060.png,0
inme\yok\15925.png,0
inme\yok\16451.png,0
inme\yok\13595.png,0
inme\yok\15758.png,0
inme\yok\10097.png,0
inme\var_iskemi/PNG\14485.png,1
inme\yok\16993.png,0
inme\yok\15321.png,0
inme\yok\16192.png,0
inme\yok\16030.png,0
inme\var_kanama/PNG\11790.png,1
inme\yok\12468.png,0
inme\yok\12531.png,0
inme\yok\15750.png,0
inme\yok\15188.png,0
inme\yok\14661.png,0
inme\yok\13180.png,0
inme\var_iskemi/PNG\12563.png,1
inme\var_kanama/PNG\16279.png,1
inme\yok\16354.png,0
inme\yok\11724.png,0
inme\var_iskemi/PNG\11821.png,1
inme\yok\13227.png,0
inme\yok\13935.png,0
inme\yok\12396.png,0
inme\yok\15670.png,0
inme\yok\15678.png,0
inme\yok\12258.png,0
inme\yok\12894.png,0
inme\yok\14919.png,0
inme\yok\10968.png,0
inme\yok\15654.png,0
inme\yok\12827.png,0
inme\yok\15436.png,0
inme\yok\16615.png,0
inme\yok\15729.png,0
inme\var_iskemi/PNG\16645.png,1
inme\yok\15319.png,0
inme\yok\16545.png,0
inme\var_kanama/PNG\14088.png,1
inme\var_kanama/PNG\13439.png,1
inme\yok\13954.png,0
inme\var_iskemi/PNG\14407.png,1
inme\yok\11148.png,0
inme\yok\11702.png,0
inme\yok\16085.png,0
inme\yok\10848.png,0
inme\yok\14736.png,0
inme\yok\13841.png,0
inme\yok\10201.png,0
inme\var_iskemi/PNG\15114.png,1
inme\yok\16024.png,0
inme\yok\13973.png,0
inme\yok\14470.png,0
inme\yok\14528.png,0
inme\yok\15352.png,0
inme\yok\15883.png,0
inme\yok\10065.png,0
inme\var_iskemi/PNG\11480.png,1
inme\yok\12853.png,0
inme\var_iskemi/PNG\16457.png,1
inme\var_kanama/PNG\12614.png,1
inme\yok\14696.png,0
inme\yok\15429.png,0
inme\var_iskemi/PNG\10073.png,1
inme\yok\12691.png,0
inme\yok\11198.png,0
inme\yok\16424.png,0
inme\var_kanama/PNG\16190.png,1
inme\yok\15258.png,0
inme\yok\16217.png,0
inme\yok\14616.png,0
inme\yok\13169.png,0
inme\yok\11437.png,0
inme\var_kanama/PNG\12276.png,1
inme\yok\14597.png,0
inme\var_iskemi/PNG\14474.png,1
inme\yok\11348.png,0
inme\yok\16209.png,0
inme\var_iskemi/PNG\15665.png,1
inme\yok\11739.png,0
inme\yok\12424.png,0
inme\yok\12994.png,0
inme\yok\12427.png,0
inme\var_kanama/PNG\15461.png,1
inme\yok\12937.png,0
inme\var_kanama/PNG\12067.png,1
inme\yok\12916.png,0
inme\yok\10114.png,0
inme\yok\13681.png,0
inme\yok\13934.png,0
inme\yok\14778.png,0
inme\var_kanama/PNG\10766.png,1
inme\var_iskemi/PNG\10622.png,1
inme\yok\14460.png,0
inme\yok\10506.png,0
inme\yok\12517.png,0
inme\var_iskemi/PNG\12898.png,1
inme\yok\12828.png,0
inme\yok\16905.png,0
inme\var_kanama/PNG\11021.png,1
inme\yok\14009.png,0
inme\yok\14402.png,0
inme\var_iskemi/PNG\15986.png,1
inme\yok\16576.png,0
inme\yok\15230.png,0
inme\yok\13890.png,0
inme\var_kanama/PNG\15889.png,1
inme\yok\12238.png,0
inme\var_kanama/PNG\15736.png,1
inme\var_kanama/PNG\13309.png,1
inme\yok\12571.png,0
inme\var_kanama/PNG\16082.png,1
inme\yok\11034.png,0
inme\var_iskemi/PNG\12897.png,1
inme\var_iskemi/PNG\10447.png,1
inme\yok\10283.png,0
inme\var_kanama/PNG\13304.png,1
inme\yok\10504.png,0
inme\yok\12713.png,0
inme\yok\10577.png,0
inme\yok\10419.png,0
inme\yok\12250.png,0
inme\var_iskemi/PNG\15539.png,1
inme\var_kanama/PNG\12651.png,1
inme\yok\15774.png,0
inme\yok\13975.png,0
inme\yok\16712.png,0
inme\yok\10656.png,0
inme\yok\15990.png,0
inme\var_kanama/PNG\14133.png,1
inme\var_kanama/PNG\14563.png,1
inme\var_kanama/PNG\14040.png,1
inme\yok\13120.png,0
inme\yok\12844.png,0
inme\var_kanama/PNG\10449.png,1
inme\yok\12027.png,0
inme\yok\12973.png,0
inme\var_kanama/PNG\14947.png,1
inme\yok\13835.png,0
inme\yok\15919.png,0
inme\var_kanama/PNG\13675.png,1
inme\yok\16727.png,0
inme\yok\13362.png,0
inme\yok\11888.png,0
inme\yok\16365.png,0
inme\yok\14666.png,0
inme\yok\14385.png,0
inme\yok\14757.png,0
inme\yok\10240.png,0
inme\yok\16560.png,0
inme\yok\14531.png,0
inme\yok\14431.png,0
inme\var_kanama/PNG\12156.png,1
inme\yok\15687.png,0
inme\yok\12808.png,0
inme\yok\15288.png,0
inme\yok\14667.png,0
inme\yok\10474.png,0
inme\var_kanama/PNG\15776.png,1
inme\var_kanama/PNG\10627.png,1
inme\yok\10197.png,0
inme\var_iskemi/PNG\12141.png,1
inme\var_iskemi/PNG\11238.png,1
inme\yok\12530.png,0
inme\yok\12578.png,0
inme\yok\15820.png,0
inme\yok\12208.png,0
inme\var_iskemi/PNG\12759.png,1
inme\yok\15301.png,0
inme\var_kanama/PNG\11321.png,1
inme\yok\14304.png,0
inme\yok\14476.png,0
inme\yok\16159.png,0
inme\yok\15443.png,0
inme\yok\16005.png,0
inme\yok\15062.png,0
inme\yok\16366.png,0
inme\var_kanama/PNG\16527.png,1
inme\var_iskemi/PNG\15903.png,1
inme\yok\11194.png,0
inme\yok\10009.png,0
inme\var_iskemi/PNG\15753.png,1
inme\yok\12775.png,0
inme\yok\13310.png,0
inme\var_kanama/PNG\16950.png,1
inme\yok\10130.png,0
inme\var_iskemi/PNG\15628.png,1
inme\yok\16375.png,0
inme\yok\16762.png,0
inme\yok\14767.png,0
inme\yok\10541.png,0
inme\yok\14236.png,0
inme\yok\12103.png,0
inme\var_kanama/PNG\14409.png,1
inme\yok\16994.png,0
inme\yok\13119.png,0
inme\yok\11176.png,0
inme\yok\10683.png,0
inme\var_iskemi/PNG\13511.png,1
inme\yok\12505.png,0
inme\yok\15098.png,0
inme\var_kanama/PNG\12960.png,1
inme\yok\12326.png,0
inme\var_iskemi/PNG\10053.png,1
inme\yok\14885.png,0
inme\yok\13913.png,0
inme\var_iskemi/PNG\12191.png,1
inme\yok\10427.png,0
inme\var_kanama/PNG\12909.png,1
inme\var_kanama/PNG\13762.png,1
inme\var_iskemi/PNG\16151.png,1
inme\var_iskemi/PNG\16888.png,1
inme\var_iskemi/PNG\13872.png,1
inme\yok\10906.png,0
inme\yok\16588.png,0
inme\yok\12296.png,0
inme\var_kanama/PNG\15015.png,1
inme\yok\11311.png,0
inme\yok\15421.png,0
inme\yok\16661.png,0
inme\yok\14580.png,0
inme\yok\13498.png,0
inme\yok\14052.png,0
inme\yok\14515.png,0
inme\yok\13905.png,0
inme\yok\10016.png,0
inme\var_iskemi/PNG\10188.png,1
inme\yok\14803.png,0
inme\yok\13118.png,0
inme\yok\14654.png,0
inme\yok\13672.png,0
inme\yok\15320.png,0
inme\var_kanama/PNG\15555.png,1
inme\yok\16843.png,0
inme\yok\12875.png,0
inme\yok\12332.png,0
inme\yok\13221.png,0
inme\var_kanama/PNG\12854.png,1
inme\yok\16466.png,0
inme\yok\11084.png,0
inme\yok\16502.png,0
inme\var_kanama/PNG\11534.png,1
inme\var_kanama/PNG\11683.png,1
inme\yok\11631.png,0
inme\yok\16555.png,0
inme\yok\12744.png,0
inme\var_iskemi/PNG\12187.png,1
inme\yok\16751.png,0
inme\yok\10291.png,0
inme\yok\13023.png,0
inme\yok\12056.png,0
inme\yok\15938.png,0
inme\yok\11913.png,0
inme\yok\10919.png,0
inme\var_kanama/PNG\12274.png,1
inme\var_kanama/PNG\16107.png,1
inme\yok\15414.png,0
inme\var_kanama/PNG\15512.png,1
inme\yok\14636.png,0
inme\yok\10118.png,0
inme\var_kanama/PNG\11830.png,1
inme\var_iskemi/PNG\11424.png,1
inme\var_iskemi/PNG\16772.png,1
inme\yok\16745.png,0
inme\var_kanama/PNG\11400.png,1
inme\yok\17026.png,0
inme\yok\16632.png,0
inme\yok\11928.png,0
inme\yok\15259.png,0
inme\yok\10680.png,0
inme\var_kanama/PNG\13919.png,1
inme\yok\12106.png,0
inme\yok\10186.png,0
inme\yok\12457.png,0
inme\yok\13288.png,0
inme\yok\11229.png,0
inme\var_kanama/PNG\15519.png,1
inme\yok\16442.png,0
inme\yok\15003.png,0
inme\var_kanama/PNG\10528.png,1
inme\yok\15227.png,0
inme\yok\11242.png,0
inme\var_kanama/PNG\15910.png,1
inme\var_iskemi/PNG\14804.png,1
inme\yok\15846.png,0
inme\var_iskemi/PNG\13338.png,1
inme\yok\14974.png,0
inme\yok\10087.png,0
inme\yok\10812.png,0
inme\var_kanama/PNG\12863.png,1
inme\yok\11456.png,0
inme\yok\13591.png,0
inme\yok\11047.png,0
inme\yok\10084.png,0
inme\yok\10964.png,0
inme\var_iskemi/PNG\11115.png,1
inme\yok\11777.png,0
inme\yok\14918.png,0
inme\var_kanama/PNG\14326.png,1
inme\yok\12692.png,0
inme\yok\13908.png,0
inme\yok\10342.png,0
inme\var_kanama/PNG\13829.png,1
inme\yok\16310.png,0
inme\yok\11216.png,0
inme\yok\15176.png,0
inme\yok\11289.png,0
inme\yok\15847.png,0
inme\yok\16608.png,0
inme\yok\16857.png,0
inme\yok\15131.png,0
inme\yok\13245.png,0
inme\var_kanama/PNG\10691.png,1
inme\yok\11643.png,0
inme\var_iskemi/PNG\11220.png,1
inme\yok\16938.png,0
inme\yok\11468.png,0
inme\var_kanama/PNG\11593.png,1
inme\yok\10802.png,0
inme\yok\10571.png,0
inme\var_kanama/PNG\14311.png,1
inme\yok\14097.png,0
inme\var_iskemi/PNG\10202.png,1
inme\yok\14987.png,0
inme\var_iskemi/PNG\15229.png,1
inme\yok\11075.png,0
inme\var_kanama/PNG\11649.png,1
inme\yok\16385.png,0
inme\yok\13322.png,0
inme\var_kanama/PNG\14061.png,1
inme\yok\14735.png,0
inme\yok\12129.png,0
inme\yok\12507.png,0
inme\yok\16899.png,0
inme\yok\13082.png,0
inme\var_iskemi/PNG\12788.png,1
inme\yok\10137.png,0
inme\yok\13341.png,0
inme\var_kanama/PNG\13940.png,1
inme\var_kanama/PNG\10816.png,1
inme\var_kanama/PNG\11671.png,1
inme\yok\15406.png,0
inme\var_iskemi/PNG\10907.png,1
inme\yok\13711.png,0
inme\yok\15543.png,0
inme\var_iskemi/PNG\11946.png,1
inme\yok\14491.png,0
inme\yok\11978.png,0
inme\yok\14634.png,0
inme\var_kanama/PNG\15928.png,1
inme\var_iskemi/PNG\13860.png,1
inme\yok\12099.png,0
inme\yok\10732.png,0
inme\var_iskemi/PNG\14204.png,1
inme\var_iskemi/PNG\11010.png,1
inme\yok\15968.png,0
inme\yok\10760.png,0
inme\yok\16236.png,0
inme\yok\14739.png,0
inme\yok\14122.png,0
inme\yok\12170.png,0
inme\var_iskemi/PNG\12587.png,1
inme\var_kanama/PNG\14902.png,1
inme\var_iskemi/PNG\11680.png,1
inme\yok\11539.png,0
inme\var_iskemi/PNG\10769.png,1
inme\var_kanama/PNG\13255.png,1
inme\yok\16254.png,0
inme\yok\11951.png,0
inme\var_kanama/PNG\16585.png,1
inme\var_kanama/PNG\15501.png,1
inme\yok\15044.png,0
inme\yok\10416.png,0
inme\yok\12052.png,0
inme\yok\13146.png,0
inme\yok\12948.png,0
inme\yok\16011.png,0
inme\yok\11558.png,0
inme\yok\16606.png,0
inme\var_iskemi/PNG\13165.png,1
inme\var_kanama/PNG\12497.png,1
inme\yok\11385.png,0
inme\var_iskemi/PNG\16104.png,1
inme\yok\16119.png,0
inme\yok\15020.png,0
inme\yok\16195.png,0
inme\var_iskemi/PNG\13892.png,1
inme\yok\10922.png,0
inme\yok\12830.png,0
inme\yok\14897.png,0
inme\yok\13109.png,0
inme\yok\11989.png,0
inme\var_kanama/PNG\16368.png,1
inme\var_iskemi/PNG\10307.png,1
inme\yok\11219.png,0
inme\var_kanama/PNG\13641.png,1
inme\yok\14064.png,0
inme\yok\10389.png,0
inme\yok\13458.png,0
inme\yok\13277.png,0
inme\var_kanama/PNG\14746.png,1
inme\yok\12015.png,0
inme\yok\14155.png,0
inme\var_kanama/PNG\13749.png,1
inme\yok\13863.png,0
inme\yok\14857.png,0
inme\var_kanama/PNG\10067.png,1
inme\yok\14338.png,0
inme\yok\10973.png,0
inme\yok\16397.png,0
inme\yok\15437.png,0
inme\yok\14845.png,0
inme\yok\16528.png,0
inme\yok\11358.png,0
inme\yok\13412.png,0
inme\yok\16598.png,0
inme\yok\16419.png,0
inme\var_kanama/PNG\14915.png,1
inme\var_kanama/PNG\12632.png,1
inme\var_kanama/PNG\15398.png,1
inme\var_kanama/PNG\16595.png,1
inme\yok\16088.png,0
inme\yok\11848.png,0
inme\yok\14967.png,0
inme\yok\15747.png,0
inme\yok\15041.png,0
inme\yok\14719.png,0
inme\yok\11923.png,0
inme\yok\12439.png,0
inme\yok\10903.png,0
inme\var_kanama/PNG\14463.png,1
inme\yok\14195.png,0
inme\var_iskemi/PNG\13992.png,1
inme\yok\14141.png,0
inme\var_iskemi/PNG\16327.png,1
inme\yok\16838.png,0
inme\yok\13451.png,0
inme\var_iskemi/PNG\11327.png,1
inme\yok\11172.png,0
inme\yok\11499.png,0
inme\yok\14063.png,0
inme\var_kanama/PNG\13054.png,1
inme\yok\15308.png,0
inme\var_iskemi/PNG\13173.png,1
inme\var_iskemi/PNG\14259.png,1
inme\yok\12224.png,0
inme\var_iskemi/PNG\11364.png,1
inme\yok\13691.png,0
inme\yok\15802.png,0
inme\var_kanama/PNG\14538.png,1
inme\var_kanama/PNG\11687.png,1
inme\var_kanama/PNG\12361.png,1
inme\yok\10376.png,0
inme\yok\11273.png,0
inme\var_iskemi/PNG\16834.png,1
inme\yok\10536.png,0
inme\yok\16047.png,0
inme\yok\14945.png,0
inme\var_iskemi/PNG\11955.png,1
inme\yok\12237.png,0
inme\var_kanama/PNG\13365.png,1
inme\var_iskemi/PNG\14820.png,1
inme\yok\15778.png,0
inme\yok\13529.png,0
inme\yok\12219.png,0
inme\yok\11785.png,0
inme\yok\16183.png,0
inme\yok\10976.png,0
inme\yok\16403.png,0
inme\yok\13523.png,0
inme\var_kanama/PNG\13874.png,1
inme\yok\13437.png,0
inme\yok\15722.png,0
inme\yok\12970.png,0
inme\yok\15243.png,0
inme\yok\15208.png,0
inme\yok\16898.png,0
inme\var_kanama/PNG\14016.png,1
inme\yok\12924.png,0
inme\yok\16212.png,0
inme\yok\16935.png,0
inme\yok\15494.png,0
inme\var_kanama/PNG\14657.png,1
inme\yok\15271.png,0
inme\yok\16019.png,0
inme\yok\12601.png,0
inme\yok\14333.png,0
inme\yok\14544.png,0
inme\yok\14433.png,0
inme\yok\14932.png,0
inme\yok\16507.png,0
inme\yok\12210.png,0
inme\var_iskemi/PNG\10355.png,1
inme\var_kanama/PNG\14961.png,1
inme\var_kanama/PNG\16799.png,1
inme\yok\13515.png,0
inme\var_iskemi/PNG\11008.png,1
inme\yok\11495.png,0
inme\yok\12441.png,0
inme\yok\16933.png,0
inme\yok\14651.png,0
inme\var_kanama/PNG\14957.png,1
inme\yok\15713.png,0
inme\yok\13312.png,0
inme\yok\16642.png,0
inme\yok\15544.png,0
inme\yok\10408.png,0
inme\yok\10836.png,0
inme\yok\13263.png,0
inme\yok\11544.png,0
inme\yok\16477.png,0
inme\yok\11258.png,0
inme\yok\16273.png,0
inme\yok\16171.png,0
inme\var_iskemi/PNG\15728.png,1
inme\yok\16178.png,0
inme\yok\12479.png,0
inme\yok\13861.png,0
inme\var_iskemi/PNG\15970.png,1
inme\yok\10741.png,0
inme\yok\12953.png,0
inme\yok\15518.png,0
inme\yok\15531.png,0
inme\var_iskemi/PNG\13898.png,1
inme\yok\16029.png,0
inme\yok\15255.png,0
inme\yok\10781.png,0
inme\yok\15999.png,0
inme\var_kanama/PNG\14230.png,1
inme\yok\13563.png,0
inme\yok\16439.png,0
inme\yok\10684.png,0
inme\yok\16145.png,0
inme\yok\13145.png,0
inme\yok\12715.png,0
inme\yok\14299.png,0
inme\yok\10417.png,0
inme\yok\12026.png,0
inme\var_iskemi/PNG\16395.png,1
inme\yok\10864.png,0
inme\yok\13361.png,0
inme\yok\10543.png,0
inme\var_iskemi/PNG\11271.png,1
inme\yok\11416.png,0
inme\yok\13305.png,0
inme\yok\10167.png,0
inme\yok\15922.png,0
inme\var_kanama/PNG\10245.png,1
inme\var_kanama/PNG\12548.png,1
inme\yok\14540.png,0
inme\var_iskemi/PNG\16683.png,1
inme\yok\10841.png,0
inme\yok\14142.png,0
inme\var_kanama/PNG\15039.png,1
inme\yok\12162.png,0
inme\yok\12476.png,0
inme\yok\12482.png,0
inme\yok\13001.png,0
inme\yok\11816.png,0
inme\yok\10380.png,0
inme\yok\16134.png,0
inme\yok\16283.png,0
inme\yok\15541.png,0
inme\var_kanama/PNG\13321.png,1
inme\yok\12469.png,0
inme\var_iskemi/PNG\15754.png,1
inme\var_kanama/PNG\16471.png,1
inme\var_kanama/PNG\14642.png,1
inme\yok\16431.png,0
inme\var_kanama/PNG\16973.png,1
inme\yok\14801.png,0
inme\var_iskemi/PNG\15477.png,1
inme\yok\13333.png,0
inme\yok\14995.png,0
inme\yok\16262.png,0
inme\yok\11887.png,0
inme\yok\12670.png,0
inme\var_kanama/PNG\11208.png,1
inme\yok\13405.png,0
inme\yok\15169.png,0
inme\var_kanama/PNG\14627.png,1
inme\var_kanama/PNG\11548.png,1
inme\var_kanama/PNG\10310.png,1
inme\var_kanama/PNG\10317.png,1
inme\var_iskemi/PNG\15683.png,1
inme\yok\12068.png,0
inme\yok\10282.png,0
inme\yok\10472.png,0
inme\yok\16297.png,0
inme\yok\10483.png,0
inme\var_iskemi/PNG\12720.png,1
inme\yok\12410.png,0
inme\var_iskemi/PNG\15547.png,1
inme\yok\14468.png,0
inme\yok\10915.png,0
inme\var_iskemi/PNG\16062.png,1
inme\var_kanama/PNG\12900.png,1
inme\yok\13088.png,0
inme\yok\11793.png,0
inme\var_kanama/PNG\10155.png,1
inme\var_kanama/PNG\12423.png,1
inme\yok\14117.png,0
inme\var_iskemi/PNG\14575.png,1
inme\yok\10606.png,0
inme\var_kanama/PNG\15738.png,1
inme\var_iskemi/PNG\13108.png,1
inme\yok\13218.png,0
inme\yok\15381.png,0
inme\var_iskemi/PNG\17015.png,1
inme\yok\12573.png,0
inme\yok\11709.png,0
inme\yok\13171.png,0
inme\yok\13948.png,0
inme\var_iskemi/PNG\15703.png,1
inme\yok\15261.png,0
inme\yok\15696.png,0
inme\var_kanama/PNG\15171.png,1
inme\var_kanama/PNG\10442.png,1
inme\yok\16869.png,0
inme\var_kanama/PNG\13424.png,1
inme\var_iskemi/PNG\10263.png,1
inme\yok\10055.png,0
inme\yok\15156.png,0
inme\yok\13404.png,0
inme\yok\13325.png,0
inme\yok\15473.png,0
inme\yok\12445.png,0
inme\yok\15155.png,0
inme\var_kanama/PNG\15226.png,1
inme\yok\16497.png,0
inme\yok\10353.png,0
inme\var_kanama/PNG\15898.png,1
inme\yok\10218.png,0
inme\yok\13085.png,0
inme\yok\10334.png,0
inme\var_iskemi/PNG\14504.png,1
inme\var_kanama/PNG\13606.png,1
inme\var_iskemi/PNG\12291.png,1
inme\var_kanama/PNG\15043.png,1
inme\yok\12532.png,0
inme\yok\16897.png,0
inme\var_kanama/PNG\15807.png,1
inme\yok\14734.png,0
inme\yok\13107.png,0
inme\yok\13730.png,0
inme\yok\15460.png,0
inme\var_kanama/PNG\14486.png,1
inme\var_kanama/PNG\14365.png,1
inme\yok\11915.png,0
inme\yok\15851.png,0
inme\yok\16906.png,0
inme\yok\11108.png,0
inme\yok\11460.png,0
inme\yok\14834.png,0
inme\var_iskemi/PNG\10485.png,1
inme\yok\13995.png,0
inme\yok\10854.png,0
inme\yok\15830.png,0
inme\yok\12754.png,0
inme\yok\10199.png,0
inme\var_iskemi/PNG\12884.png,1
inme\yok\11141.png,0
inme\yok\12195.png,0
inme\yok\12337.png,0
inme\yok\10275.png,0
inme\yok\11150.png,0
inme\yok\10168.png,0
inme\var_kanama/PNG\13530.png,1
inme\yok\15253.png,0
inme\yok\16128.png,0
inme\var_kanama/PNG\11761.png,1
inme\yok\10728.png,0
inme\var_kanama/PNG\11622.png,1
inme\yok\11820.png,0
inme\yok\14404.png,0
inme\var_iskemi/PNG\15101.png,1
inme\yok\14451.png,0
inme\yok\11044.png,0
inme\yok\12866.png,0
inme\yok\10537.png,0
inme\yok\15310.png,0
inme\yok\10450.png,0
inme\var_kanama/PNG\13712.png,1
inme\yok\12920.png,0
inme\yok\15478.png,0
inme\yok\15378.png,0
inme\yok\11388.png,0
inme\yok\12392.png,0
inme\var_kanama/PNG\12794.png,1
inme\var_iskemi/PNG\10796.png,1
inme\var_kanama/PNG\12781.png,1
inme\yok\10257.png,0
inme\var_kanama/PNG\11359.png,1
inme\yok\16413.png,0
inme\var_iskemi/PNG\11171.png,1
inme\var_kanama/PNG\12112.png,1
inme\yok\13050.png,0
inme\yok\14381.png,0
inme\yok\16293.png,0
inme\yok\16634.png,0
inme\yok\10515.png,0
inme\var_kanama/PNG\13007.png,1
inme\var_kanama/PNG\10039.png,1
inme\yok\11174.png,0
inme\yok\10763.png,0
inme\yok\14772.png,0
inme\yok\15127.png,0
inme\var_iskemi/PNG\13188.png,1
inme\var_kanama/PNG\11123.png,1
